FECHA,HORA,CO,NO,NO2,NOX,O3,PM10,PM25
18/07/2022,6,0.33,7,15,22,-99,17,10
18/07/2022,7,0.51,21,17,38,-99,20,12
18/07/2022,8,1.09,71,25,97,-99,31,23
18/07/2022,9,0.97,43,34,77,-99,35,26
18/07/2022,10,0.87,27,43,70,-99,41,31
18/07/2022,11,0.74,17,42,58,-99,43,32
18/07/2022,12,0.68,11,41,52,-99,45,33
18/07/2022,13,0.69,8,44,52,-99,44,31
18/07/2022,14,0.47,4,30,34,-99,35,25
18/07/2022,15,0.52,3,33,36,-99,42,29
18/07/2022,16,0.53,3,32,35,-99,41,25
18/07/2022,17,0.42,2,24,26,-99,37,22
18/07/2022,18,0.37,2,26,28,-99,31,17
18/07/2022,19,0.39,2,25,27,-99,22,12
18/07/2022,20,0.49,5,33,38,-99,23,12
18/07/2022,21,0.53,3,30,33,-99,22,10
18/07/2022,22,0.64,8,32,40,-99,29,16
18/07/2022,23,0.7,11,32,43,-99,29,18
18/07/2022,24,0.37,3,19,22,-99,22,13
19/07/2022,1,0.18,1,13,14,-99,15,8
19/07/2022,2,0.09,1,7,8,-99,16,10
19/07/2022,3,0.04,1,4,5,-99,12,8
19/07/2022,4,0.04,1,4,5,-99,14,9
19/07/2022,5,0.07,1,7,7,-99,12,7
19/07/2022,6,0.24,5,16,21,-99,21,13
19/07/2022,7,0.44,14,19,34,-99,26,16
19/07/2022,8,0.51,16,19,35,-99,26,13
19/07/2022,9,0.36,9,19,28,-99,32,22
19/07/2022,10,0.56,11,30,41,-99,48,33
19/07/2022,11,0.6,8,34,42,-99,52,37
19/07/2022,12,0.71,6,42,48,-99,64,47
19/07/2022,13,0.54,3,34,37,-99,54,37
19/07/2022,14,0.39,1,21,22,-99,40,27
19/07/2022,15,0.22,1,11,12,-99,46,33
19/07/2022,16,0.2,0,11,11,-99,42,28
19/07/2022,17,0.15,0,8,8,-99,36,24
19/07/2022,18,0.21,1,10,11,-99,24,13
19/07/2022,19,0.21,1,14,14,-99,18,3
19/07/2022,20,0.18,1,12,13,-99,9,4
19/07/2022,21,0.18,1,11,11,-99,14,11
19/07/2022,22,0.25,1,13,14,-99,15,11
19/07/2022,23,0.16,1,10,11,-99,8,5
19/07/2022,24,0.08,1,7,7,-99,6,4
20/07/2022,1,-99,-99,-99,-99,-99,10,6
20/07/2022,2,-99,-99,-99,-99,-99,9,5
20/07/2022,3,-99,-99,-99,-99,-99,8,6
20/07/2022,4,-99,-99,-99,-99,-99,6,4
20/07/2022,5,-99,-99,-99,-99,-99,8,4
20/07/2022,6,-99,-99,-99,-99,-99,8,2
20/07/2022,7,-99,-99,-99,-99,-99,12,5
20/07/2022,8,-99,-99,-99,-99,-99,20,10
20/07/2022,9,-99,-99,-99,-99,-99,32,20
20/07/2022,10,-99,-99,-99,-99,-99,-99,-99
20/07/2022,11,-99,-99,-99,-99,-99,-99,-99
20/07/2022,12,-99,-99,-99,-99,-99,-99,-99
20/07/2022,13,-99,-99,-99,-99,-99,-99,-99
20/07/2022,14,-99,-99,-99,-99,-99,-99,-99
20/07/2022,15,0.14,1,8,9,-99,-99,-99
20/07/2022,16,0.08,1,6,7,-99,-99,-99
20/07/2022,17,0.11,1,8,9,-99,-99,-99
20/07/2022,18,0.13,1,11,12,-99,-99,-99
20/07/2022,19,0.14,1,11,12,-99,-99,-99
20/07/2022,20,0.13,1,11,12,-99,-99,-99
20/07/2022,21,0.28,1,18,19,-99,26,16
20/07/2022,22,0.42,2,30,32,-99,37,23
20/07/2022,23,0.39,2,31,34,-99,36,20
20/07/2022,24,0.25,1,19,20,-99,26,14
21/07/2022,1,0.16,1,15,16,-99,16,8
21/07/2022,2,0.2,1,16,17,-99,10,4
21/07/2022,3,0.16,1,11,12,-99,19,11
21/07/2022,4,0.06,1,6,6,-99,14,9
21/07/2022,5,0.08,1,8,8,-99,13,8
21/07/2022,6,0.16,1,13,15,-99,13,6
21/07/2022,7,0.39,10,25,35,-99,21,12
21/07/2022,8,0.47,13,21,34,-99,17,8
21/07/2022,9,0.47,16,29,45,-99,24,12
21/07/2022,10,0.49,15,33,48,-99,27,15
21/07/2022,11,0.38,7,28,35,-99,28,16
21/07/2022,12,0.26,3,19,22,-99,24,12
21/07/2022,13,0.2,1,16,17,-99,29,17
21/07/2022,14,0.36,1,24,25,-99,63,44
21/07/2022,15,0.14,1,11,12,-99,37,23
21/07/2022,16,0.05,0,7,7,-99,18,5
21/07/2022,17,0.04,1,9,10,-99,30,12
21/07/2022,18,0.04,1,9,10,-99,32,13
21/07/2022,19,0.06,1,9,10,-99,17,2
21/07/2022,20,0.14,1,14,15,-99,31,12
21/07/2022,21,0.21,1,18,19,-99,22,3
21/07/2022,22,0.21,1,22,23,-99,39,16
21/07/2022,23,0.11,1,13,14,-99,35,17
21/07/2022,24,0.13,1,12,13,-99,32,17
22/07/2022,1,0.11,1,11,12,-99,32,20
22/07/2022,2,0.08,1,9,10,-99,18,9
22/07/2022,3,0.12,1,13,14,-99,18,11
22/07/2022,4,0.09,1,8,9,-99,19,11
22/07/2022,5,0.17,2,16,18,-99,23,16
22/07/2022,6,0.29,5,23,28,-99,27,16
22/07/2022,7,0.48,16,27,43,-99,31,14
22/07/2022,8,0.54,25,31,56,-99,34,19
22/07/2022,9,0.48,22,32,54,-99,40,23
22/07/2022,10,0.57,17,36,52,-99,50,29
22/07/2022,11,0.7,11,47,59,-99,66,43
22/07/2022,12,0.69,6,48,54,-99,70,47
22/07/2022,13,0.53,3,36,39,-99,55,34
22/07/2022,14,0.28,-99,-99,-99,-99,38,22
22/07/2022,15,0.2,-99,-99,-99,-99,33,16
22/07/2022,16,0.2,-99,-99,-99,-99,43,26
22/07/2022,17,0.16,-99,-99,-99,-99,38,20
22/07/2022,18,0.28,-99,-99,-99,-99,25,8
22/07/2022,19,0.36,-99,-99,-99,-99,24,13
22/07/2022,20,0.34,-99,-99,-99,-99,26,17
22/07/2022,21,0.42,-99,-99,-99,-99,25,13
22/07/2022,22,0.4,-99,-99,-99,-99,21,9
22/07/2022,23,0.19,-99,-99,-99,-99,28,15
22/07/2022,24,0.11,-99,-99,-99,-99,10,1
23/07/2022,1,0.05,-99,-99,-99,-99,25,16
23/07/2022,2,0.05,-99,-99,-99,-99,14,8
23/07/2022,3,0.07,-99,-99,-99,-99,12,7
23/07/2022,4,0.08,-99,-99,-99,-99,14,11
23/07/2022,5,0.05,-99,-99,-99,-99,13,8
23/07/2022,6,0.11,-99,-99,-99,-99,12,7
23/07/2022,7,0.23,-99,-99,-99,-99,18,11
23/07/2022,8,0.19,-99,-99,-99,-99,19,11
23/07/2022,9,0.14,-99,-99,-99,-99,19,12
23/07/2022,10,0.13,-99,-99,-99,-99,24,16
23/07/2022,11,0.17,-99,-99,-99,-99,22,12
23/07/2022,12,0.18,-99,-99,-99,-99,25,15
23/07/2022,13,0.13,-99,-99,-99,-99,31,17
23/07/2022,14,0.11,-99,-99,-99,-99,27,14
23/07/2022,15,0.11,-99,-99,-99,-99,10,5
23/07/2022,16,0.11,-99,-99,-99,-99,21,15
23/07/2022,17,0.12,-99,-99,-99,-99,8,5
23/07/2022,18,0.13,-99,-99,-99,-99,16,5
23/07/2022,19,0.07,-99,-99,-99,-99,28,16
23/07/2022,20,0.08,-99,-99,-99,-99,4,1
23/07/2022,21,0.1,-99,-99,-99,-99,15,10
23/07/2022,22,0.12,-99,-99,-99,-99,16,11
23/07/2022,23,0.16,-99,-99,-99,-99,17,13
23/07/2022,24,0.15,-99,-99,-99,-99,7,5
24/07/2022,1,0.14,-99,-99,-99,-99,13,9
24/07/2022,2,0.17,-99,-99,-99,-99,9,7
24/07/2022,3,0.2,-99,-99,-99,-99,8,6
24/07/2022,4,0.2,-99,-99,-99,-99,7,6
24/07/2022,5,0.2,-99,-99,-99,-99,13,11
24/07/2022,6,0.23,-99,-99,-99,-99,9,8
24/07/2022,7,0.28,-99,-99,-99,-99,15,12
24/07/2022,8,0.28,-99,-99,-99,-99,18,15
24/07/2022,9,0.3,-99,-99,-99,-99,22,18
24/07/2022,10,0.34,-99,-99,-99,-99,27,22
24/07/2022,11,0.26,-99,-99,-99,-99,28,23
24/07/2022,12,0.22,-99,-99,-99,-99,25,21
24/07/2022,13,0.22,-99,-99,-99,-99,29,24
24/07/2022,14,0.21,-99,-99,-99,-99,24,19
24/07/2022,15,0.16,-99,-99,-99,-99,22,18
24/07/2022,16,0.09,-99,-99,-99,-99,5,2
24/07/2022,17,0.12,-99,-99,-99,-99,21,16
24/07/2022,18,0.12,-99,-99,-99,-99,6,2
24/07/2022,19,0.14,-99,-99,-99,-99,5,3
24/07/2022,20,0.24,-99,-99,-99,-99,13,11
24/07/2022,21,0.28,-99,-99,-99,-99,11,8
24/07/2022,22,0.24,-99,-99,-99,-99,6,4
24/07/2022,23,0.19,-99,-99,-99,-99,6,5
24/07/2022,24,0.17,-99,-99,-99,-99,3,2
25/07/2022,1,0.12,-99,-99,-99,-99,4,3
25/07/2022,2,0.09,-99,-99,-99,-99,6,4
25/07/2022,3,0.04,-99,-99,-99,-99,9,6
25/07/2022,4,0.04,-99,-99,-99,-99,4,1
25/07/2022,5,0.08,-99,-99,-99,-99,10,7
25/07/2022,6,0.17,-99,-99,-99,-99,14,9
25/07/2022,7,0.37,-99,-99,-99,-99,17,9
25/07/2022,8,0.33,-99,-99,-99,-99,21,12
25/07/2022,9,0.32,-99,-99,-99,-99,23,16
25/07/2022,10,0.47,-99,-99,-99,-99,30,18
25/07/2022,11,0.52,-99,-99,-99,-99,34,24
25/07/2022,12,0.55,-99,-99,-99,-99,48,32
25/07/2022,13,0.64,-99,-99,-99,-99,57,40
25/07/2022,14,0.63,-99,-99,-99,-99,60,42
25/07/2022,15,0.45,-99,-99,-99,-99,47,33
25/07/2022,16,0.36,-99,-99,-99,-99,42,29
25/07/2022,17,0.35,-99,-99,-99,-99,39,25
25/07/2022,18,0.25,-99,-99,-99,-99,21,11
25/07/2022,19,0.25,-99,-99,-99,-99,17,7
25/07/2022,20,0.32,-99,-99,-99,-99,21,10
25/07/2022,21,0.33,-99,-99,-99,-99,14,10
25/07/2022,22,0.27,-99,-99,-99,-99,12,8
25/07/2022,23,0.26,-99,-99,-99,-99,13,9
25/07/2022,24,0.31,-99,-99,-99,-99,16,11
26/07/2022,1,-99,-99,-99,-99,-99,15,9
26/07/2022,2,-99,-99,-99,-99,-99,17,13
26/07/2022,3,-99,-99,-99,-99,-99,9,5
26/07/2022,4,-99,-99,-99,-99,-99,13,8
26/07/2022,5,-99,-99,-99,-99,-99,9,4
26/07/2022,6,-99,-99,-99,-99,-99,16,10
26/07/2022,7,-99,-99,-99,-99,-99,13,5
26/07/2022,8,-99,-99,-99,-99,-99,12,4
26/07/2022,9,-99,-99,-99,-99,-99,12,4
26/07/2022,10,-99,-99,-99,-99,-99,21,12
26/07/2022,11,-99,-99,-99,-99,-99,13,8
26/07/2022,12,0.24,-99,-99,-99,-99,16,9
26/07/2022,13,0.11,-99,-99,-99,-99,14,8
26/07/2022,14,0.09,-99,-99,-99,-99,26,19
26/07/2022,15,0.09,-99,-99,-99,-99,27,20
26/07/2022,16,0.05,-99,-99,-99,-99,21,15
26/07/2022,17,0.06,-99,-99,-99,-99,7,1
26/07/2022,18,0.08,-99,-99,-99,-99,26,18
26/07/2022,19,0.19,-99,-99,-99,-99,27,9
26/07/2022,20,0.36,-99,-99,-99,-99,8,1
26/07/2022,21,0.21,-99,-99,-99,-99,-99,-99
26/07/2022,22,0.34,-99,-99,-99,-99,-99,-99
26/07/2022,23,0.21,-99,-99,-99,-99,-99,-99
26/07/2022,24,0.1,-99,-99,-99,-99,-99,-99
